item_id,order_id,product_id,quantity,unit_price,discount_percent
3111,843,4,1,2347.14,88.9
3112,1477,128,3,7030.01,19.2
3113,1483,18,6,4531.43,92.3
3114,102,26,6,6335.97,52.9
3115,1014,118,7,1924.84,91.0
3116,1391,117,5,1895.38,77.6
3117,968,117,7,5576.5,73.1
3118,1045,55,3,3207.42,27.4
3119,1222,147,5,3339.57,62.8
3120,532,34,8,1472.56,50.8
3121,369,73,2,2908.42,34.9
3122,535,59,-2,3809.62,57.3
3123,419,68,5,3093.35,96.1
3124,466,62,5,5565.04,51.4
3125,668,6,6,2649.16,45.0
3126,374,101,8,6678.7,15.6
3127,1035,95,5,5314.06,7.9
3128,760,6,4,3700.26,48.8
3129,415,34,7,1816.77,44.4
3130,986,132,7,7666.48,49.6
3131,1207,112,4,4040.19,66.4
3132,1201,140,4,6505.01,30.1
3133,301,5,4,3673.76,71.8
3134,915,140,2,926.81,60.3
3135,1176,59,8,2718.79,22.4
3136,867,25,2,2460.2,49.5
3137,1083,109,8,1225.73,80.3
3138,951,15,5,2918.53,81.6
3139,864,50,1,7544.15,22.7
3140,350,143,0,7212.68,88.7
3141,789,48,8,5500.95,70.9
3142,1369,67,3,4927.07,31.7
3143,1334,77,4,5285.0,44.4
3144,1390,148,5,6285.69,11.5
3145,289,127,7,1699.81,27.8
3146,12,114,8,2902.51,85.4
3147,393,23,1,4378.93,35.0
3148,880,20,7,3867.21,57.9
3149,554,61,7,5521.75,79.6
3150,623,119,5,107.97,18.5
3151,286,81,6,6181.06,92.8
3152,1488,39,8,6139.66,33.8
3153,994,6,4,2446.02,87.2
3154,26,83,7,7611.11,33.4
3155,856,39,4,1402.83,59.6
3156,104,111,4,5229.82,11.1
3157,243,31,7,1840.0,84.7
3158,1179,73,8,6853.45,46.9
3159,142,39,7,5013.23,67.3
3160,961,116,3,1830.0,51.3
3161,363,115,3,2850.9,40.3
3162,133,84,5,5598.6,1.2
3163,443,99,5,7905.12,1.6
3164,136,71,8,794.01,83.5
3165,244,62,1,1541.84,29.4
3166,1354,28,8,541.9,27.9
3167,1252,17,6,1962.9,98.3
3168,902,13,6,5702.39,38.1
3169,202,58,5,4827.56,6.0
3170,1405,42,5,4560.6,9.3
3171,1312,109,7,529.34,62.4
3172,197,27,2,2535.58,8.1
3173,103,143,8,6698.55,27.8
3174,1327,123,1,7831.4,55.4
3175,121,51,8,5647.62,70.2
3176,365,39,2,4207.41,41.4
3177,710,130,5,3799.15,26.4
3178,476,55,4,4832.76,3.8
3179,1089,84,5,7868.15,44.3
3180,407,72,5,4098.62,23.5
3181,978,104,5,2004.23,63.4
3182,755,64,5,3028.2,97.4
3183,655,43,3,2956.77,50.4
3184,1166,90,6,1840.88,27.9
3185,766,5,8,2674.58,43.7
3186,1062,44,1,5557.19,77.1
3187,369,148,5,4374.33,51.9
3188,1038,119,4,284.05,42.8
3189,416,22,4,3000.8,53.8
3190,51,56,7,258.69,8.4
3191,1430,140,5,7007.85,93.7
3192,64,86,7,1967.32,44.0%
3193,457,100,4,4708.26,73.9
3194,591,86,6,6775.8,75.9
3195,421,72,2,3129.25,93.9
3196,1061,15,7,6419.86,13.2
3197,415,68,8,7546.93,4.4
3198,781,38,6,5298.38,52.9
3199,503,108,-7,3929.47,37.3
3200,1284,9,4,4828.12,65.1
3201,4,141,7,1792.63,16.8
3202,419,103,7,824.92,89.6
3203,535,70,1,4139.58,50.8
3204,1013,127,4,6258.61,84.0
3205,1033,15,7,7627.03,77.6
3206,675,97,5,5617.59,4.7
3207,572,119,5,4493.5,96.1
3208,1417,113,3,5570.78,22.8
3209,35,79,5,1136.05,21.3
3210,651,43,3,4002.05,31.5
3211,184,142,1,2167.53,38.1
3212,1350,47,-2,865.22,4.3
3213,920,9,6,5134.14,15.6
3214,568,100,-3,7109.98,88.8%
3215,75,73,7,6546.09,3.6
3216,719,59,6,7651.8,0.7
3217,74,80,4,985.08,40.2
3218,693,26,5,2029.6,87.8
3219,307,76,4,4774.29,44.3
3220,485,145,1,6755.57,33.8
3221,1240,26,1,5321.39,51.7
3222,1000,93,6,192.14,79.5
3223,37,58,1,4204.17,64.8
3224,595,100,5,3024.33,84.2
3225,5,25,5,4065.84,76.3
3226,230,125,7,4226.18,93.1
3227,946,122,6,1047.88,98.3
3228,1056,73,6,843.74,39.1
3229,1309,128,4,2831.64,53.8
3230,466,99,-3,2131.02,97.0
3231,961,30,6,6041.44,8.8
3232,105,13,8,608.97,29.7
3233,870,66,3,7842.5,71.9
3234,51,145,3,4788.67,20.3
3235,406,108,3,4219.98,26.4
3236,415,21,1,568.06,42.8
3237,142,126,4,3427.97,99.4
3238,550,142,6,3168.11,97.7
3239,212,7,3,4947.16,21.1
3240,784,73,3,5321.58,35.4
3241,348,85,7,7545.24,48.0
3242,508,147,1,557.95,68.1
3243,1067,89,3,7056.98,57.9%
3244,505,48,6,1983.5,67.6
3245,73,90,7,4340.11,96.5
3246,887,126,3,4877.37,100.0
3247,215,111,4,4376.01,81.2
3248,36,85,8,1224.33,68.9
3249,628,90,1,4671.25,3.5
3250,889,121,-5,7555.23,99.4
3251,1015,109,4,1019.93,69.2
3252,448,43,6,1391.64,37.7
3253,83,84,5,438.83,67.6
3254,392,6,7,6465.47,10.9
3255,1121,22,8,1922.34,94.9
3256,549,48,7,5795.72,8.7
3257,155,135,4,2077.79,66.2
3258,293,106,5,2821.22,67.4
3259,945,138,2,2366.91,38.2
3260,856,79,8,5890.59,31.2
3261,829,104,8,607.27,9.8
3262,399,12,4,208.97,86.8
3263,21,133,2,3843.99,73.6
3264,266,73,1,2190.36,6.9
3265,1419,97,5,1558.21,52.7
3266,400,24,1,3714.34,76.4
3267,696,2,2,6128.6,58.9%
3268,587,126,-4,4244.79,73.8
3269,479,122,7,3870.49,56.1
3270,426,53,3,3950.32,69.6
3271,106,62,3,2067.66,93.3
3272,635,4,4,5835.18,75.9
3273,1204,23,8,5517.1,53.1
3274,1107,85,7,4295.58,66.9
3275,1324,133,4,6239.04,89.3
3276,305,63,2,2074.43,31.7
3277,1377,41,3,2474.05,51.2
3278,77,22,4,3171.54,55.3
3279,325,10,5,1288.28,115.4
3280,1116,143,4,4433.14,30.8
3281,1441,107,7,1848.79,80.1
3282,101,110,4,2721.42,6.6
3283,829,63,6,5614.5,59.4
3284,702,124,4,3035.08,78.1
3285,479,106,8,4244.19,56.3
3286,1159,43,2,6456.86,91.2
3287,799,128,4,3080.9,28.2
3288,147,102,1,6514.9,17.3
3289,1041,8,2,3561.45,41.1%
3290,1498,97,5,5038.58,43.7%
3291,7,127,6,4239.67,77.7
3292,752,81,4,732.61,12.8
3293,618,134,5,621.08,94.0
3294,7,88,7,662.81,1.1
3295,582,30,7,7926.78,47.9
3296,1381,18,1,326.59,43.2
3297,772,119,6,3089.88,2.1
3298,925,85,2,1918.13,69.0
3299,370,107,8,2176.57,78.5
3300,892,81,1,4246.64,15.7
3301,656,133,7,5663.21,85.5
3302,684,27,1,255.24,41.9
3303,324,54,3,7271.81,88.0
3304,563,83,1,2425.02,94.4
3305,1141,125,6,4812.88,92.0
3306,906,19,3,5161.02,94.1
3307,997,93,6,2350.06,23.6
3308,864,121,4,1147.54,87.0
3309,1373,7,6,7856.26,80.9
3310,773,81,3,5533.22,90.2
3311,874,130,8,1056.55,67.5
3312,609,32,7,6151.48,51.8
3313,534,120,4,5826.19,62.3
3314,131,16,5,1187.89,30.0
3315,1257,63,6,1388.56,47.5
3316,468,81,2,157.6,44.9
3317,1014,123,7,5544.98,67.6
3318,1231,45,-8,2930.01,10.6
3319,1386,101,6,6716.44,93.0
3320,1099,136,4,6243.88,6.7
3321,22,51,7,6384.69,76.6
3322,825,102,3,2494.07,81.9
3323,509,66,6,3943.44,3.0
3324,157,46,6,5256.77,38.0
3325,39,91,4,1391.81,0.9
3326,79,21,4,2381.8,35.5
3327,252,81,3,6306.51,31.6
3328,1335,45,8,5592.01,14.5
3329,674,112,8,7643.31,57.1
3330,849,45,5,4456.15,25.6
3331,998,63,6,616.1,21.4
3332,742,73,3,1210.37,25.6
3333,843,117,7,5306.81,6.2
3334,1445,131,3,509.22,87.3
3335,369,88,2,6636.1,98.2
3336,1047,22,7,5379.98,42.3
3337,527,12,4,2341.43,71.2
3338,284,67,8,4073.63,73.5
3339,1264,6,1,2590.62,26.9
3340,673,62,7,6279.84,34.9
3341,262,141,1,2255.69,30.9
3342,221,148,1,233.23,58.4
3343,1192,7,6,3830.17,49.7
3344,796,37,1,5875.97,63.2
3345,303,130,1,6174.88,36.8
3346,470,63,5,6393.6,73.3
3347,1121,113,5,5488.11,7.9
3348,1044,63,3,6857.44,67.9
3349,1206,134,8,6846.12,56.1
3350,323,82,5,5565.43,1.8
3351,916,92,0,1752.67,15.7
3352,1358,33,8,4680.15,87.1
3353,1296,103,1,4724.82,4.7
3354,524,69,5,7965.33,19.0
3355,1,31,1,899.81,48.4
3356,809,65,2,6082.79,48.8
3357,60,126,3,5145.11,98.2
3358,1403,50,4,3420.37,13.5
3359,1165,12,1,3151.42,63.6
3360,78,141,1,648.78,73.8
3361,616,98,-7,4494.13,66.3
3362,486,126,5,401.28,4.8
3363,1246,7,8,1399.71,25.6
3364,1099,89,5,6670.48,72.0
3365,922,106,7,5456.25,74.0
3366,1491,72,1,1876.86,62.8
3367,1282,56,8,6684.31,2.1
3368,647,55,8,6839.53,31.4%
3369,5,7,4,2183.53,81.8
3370,890,75,3,2861.16,26.2
3371,1300,52,2,1202.06,8.1
3372,462,64,1,4104.96,9.0
3373,1306,4,1,6283.88,74.9
3374,124,102,7,1413.5,36.7
3375,1058,28,6,7388.48,12.7
3376,478,95,1,7719.98,85.1
3377,14,102,3,3403.94,20.2
3378,717,80,7,3411.56,73.8
3379,778,138,7,5122.79,29.2
3380,70,58,8,1846.69,83.0
3381,1260,91,3,5287.04,74.0
3382,779,57,1,6504.67,35.1
3383,188,93,3,3952.55,49.1
3384,1400,53,6,1916.51,80.4
3385,1356,50,1,6135.15,8.7
3386,562,146,1,558.08,94.2
3387,510,73,4,4266.84,69.2
3388,1006,75,8,2158.65,70.4
3389,1494,78,-4,4048.23,13.0
3390,1454,81,-8,5143.3,58.4
3391,210,48,1,4257.09,15.4
3392,545,2,6,6171.53,84.1
3393,1465,47,5,7800.36,74.2
3394,137,123,3,3268.8,79.8
3395,931,8,6,3035.38,65.7
3396,993,107,-6,6464.06,44.0
3397,96,127,7,2455.12,22.6
3398,260,74,4,4371.2,63.7
3399,723,80,2,1593.09,36.5
3400,1380,119,7,915.29,76.6
3401,642,134,4,7105.55,62.9
3402,907,126,5,5709.24,67.4
3403,197,116,2,4065.02,33.8
3404,1102,41,5,7556.23,1.4
3405,606,9,3,3278.61,82.8
3406,266,135,3,3424.18,32.2
3407,1136,3,1,7040.7,32.0
3408,507,1,6,6963.74,86.3%
3409,329,40,1,4350.83,54.6
3410,869,147,1,179.64,7.1
3411,552,18,3,5690.07,46.7
3412,260,117,6,7806.76,99.2
3413,838,56,3,6589.43,59.4
3414,1305,139,6,2520.18,16.7
3415,471,62,8,2658.06,60.9
3416,820,56,6,2852.66,84.5
3417,38,39,2,4838.97,35.0
3418,1249,77,7,4851.47,75.8
3419,1041,25,2,5055.02,15.7
3420,1283,42,5,4377.14,81.0
3421,357,108,5,4334.67,48.4
3422,1346,48,3,7764.25,34.7
3423,585,54,1,5329.82,35.5
3424,766,108,6,5295.01,61.7
3425,1152,29,1,3452.34,60.0
3426,991,10,3,1303.53,70.4
3427,632,69,1,1017.1,69.3
3428,982,125,7,6489.67,47.3
3429,1371,138,5,7193.45,5.4
3430,1313,118,1,6296.78,5.7
3431,322,50,5,4088.63,82.0
3432,1138,48,1,3866.19,34.4
3433,787,139,8,2943.37,35.7
3434,821,80,-6,6121.42,26.7
3435,511,62,8,524.63,34.3
3436,13,74,5,1176.23,26.6
3437,876,86,2,378.29,66.6
3438,746,90,2,4765.25,64.8
3439,311,74,6,4641.44,93.9
3440,222,97,2,6792.45,89.0%
3441,6,106,8,7532.59,19.4
3442,1238,53,6,7958.69,22.3
3443,1295,24,5,7593.11,53.3
3444,1267,107,8,7743.89,31.6
3445,658,50,6,5584.58,83.7
3446,1089,78,2,3027.02,69.7
3447,193,44,6,7751.36,44.2
3448,1413,62,7,4018.38,24.2
3449,354,52,6,1451.29,23.6
3450,209,99,3,540.78,74.9
3451,844,52,3,6194.56,33.3
3452,153,12,3,1723.72,46.5
3453,851,1,-7,3928.3,23.2
3454,152,104,3,6003.75,97.0
3455,1479,23,3,7546.59,3.8
3456,1370,98,5,1899.33,35.1
3457,291,63,6,6374.85,31.2
3458,486,12,6,7030.25,25.6
3459,1238,35,7,7947.96,61.3
3460,1362,58,8,1650.94,5.2
3461,1140,67,4,3274.58,50.9
3462,1468,93,4,2447.0,79.0
3463,258,104,8,6921.76,20.2
3464,645,4,-7,179.32,25.2
3465,80,102,6,2841.38,32.3
3466,347,75,6,4766.92,86.5
3467,880,145,3,583.94,23.9
3468,187,78,8,6797.18,38.2
3469,843,31,3,1316.49,39.8
3470,320,44,-5,5124.52,93.0
3471,917,135,5,5561.64,77.4
3472,197,60,3,2191.58,23.6
3473,1206,72,6,2649.44,38.1
3474,1221,117,5,3069.22,5.6
3475,82,14,8,3070.12,90.5
3476,685,109,7,3076.07,12.9
3477,299,75,8,643.99,74.6
3478,374,77,6,4620.29,70.8
3479,1086,58,4,2306.97,16.6
3480,1232,8,4,1655.1,93.9
3481,1473,25,7,6194.15,86.2
3482,795,114,5,2773.31,16.0
3483,71,72,1,4581.67,57.5
3484,403,88,7,4947.5,18.9
3485,1249,6,4,4116.87,94.3
3486,1042,48,6,5148.16,26.8
3487,1146,108,6,1877.46,74.1
3488,1291,90,2,2497.66,82.6
3489,1139,98,3,4426.93,74.0
3490,267,95,3,6771.09,86.5
3491,841,46,5,973.51,66.8
3492,1167,68,5,5311.74,44.6
3493,592,84,1,2487.52,3.5
3494,1299,18,4,3498.39,27.1
3495,980,19,5,563.39,66.6
3496,843,137,6,2205.28,79.5
3497,382,42,4,7318.11,73.7
3498,898,98,6,3274.63,58.6
3499,943,135,5,5055.32,86.9
3500,19,96,2,5891.98,10.9
3501,1600,101,5,5157.34,94.2
3502,1601,27,1,5937.24,48.2
3503,1602,81,1,301.6,25.6
3504,1603,18,1,5297.36,77.9
3505,1604,16,4,1439.43,19.2
3506,1605,19,3,7348.37,17.3
3507,1606,8,3,4590.68,20.8
3508,1607,107,3,547.13,26.5
533,1008,122,7,1127.23,13.7
301,23,77,5,1640.05,79.9
242,595,2,4,4942.83,4.5
1878,386,36,6,6490.01,28.5
165,1250,49,2,4300.92,79.9
2750,1157,140,4,7411.52,84.0
